tool,stratum,tier,path_cut_lr,n_genes,k,training_genes,training_n_damaging,training_n_normal,seed_key,fit_status,threshold,tier_reached,heldout_gene,heldout_n_damaging,heldout_n_normal,heldout_n_in_band,heldout_n_damaging_in_band,heldout_n_normal_in_band,heldout_lr,evaluable,cleared_cut,not_evaluable_reason
avi,s11_50,moderate,4.33,6,3,BARD1;PALB2;VHL,49,1925,subset,fitted,0.6164355278015137,True,BAP1,137,1316,57,32,25,12.295474452554744,True,True,
avi,s11_50,moderate,4.33,6,3,BARD1;PALB2;VHL,49,1925,subset,fitted,0.6164355278015137,True,BRCA1,3,342,6,1,5,,False,,held-out gene has fewer than 10 damaging or 10 normal variants
avi,s11_50,moderate,4.33,6,3,BARD1;PALB2;VHL,49,1925,subset,fitted,0.6164355278015137,True,RAD51C,36,729,26,14,12,23.625,True,True,
avi,s11_50,strong,18.7,6,3,BARD1;PALB2;VHL,49,1925,subset,fitted,,False,BAP1,137,1316,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,3,BARD1;PALB2;VHL,49,1925,subset,fitted,,False,BRCA1,3,342,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,3,BARD1;PALB2;VHL,49,1925,subset,fitted,,False,RAD51C,36,729,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,3,BARD1;RAD51C;VHL,70,2205,subset,fitted,0.6516053080558777,True,BAP1,137,1316,50,29,21,13.26520681265207,True,True,
avi,s11_50,moderate,4.33,6,3,BARD1;RAD51C;VHL,70,2205,subset,fitted,0.6516053080558777,True,BRCA1,3,342,6,1,5,,False,,held-out gene has fewer than 10 damaging or 10 normal variants
avi,s11_50,moderate,4.33,6,3,BARD1;RAD51C;VHL,70,2205,subset,fitted,0.6516053080558777,True,PALB2,15,449,16,4,12,9.977777777777778,True,True,
avi,s11_50,strong,18.7,6,3,BARD1;RAD51C;VHL,70,2205,subset,fitted,,False,BAP1,137,1316,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,3,BARD1;RAD51C;VHL,70,2205,subset,fitted,,False,BRCA1,3,342,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,3,BARD1;RAD51C;VHL,70,2205,subset,fitted,,False,PALB2,15,449,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,3,BRCA1;PALB2;RAD51C,54,1520,subset,fitted,0.691687822341919,True,BAP1,137,1316,43,25,18,13.341443633414436,True,True,
avi,s11_50,moderate,4.33,6,3,BRCA1;PALB2;RAD51C,54,1520,subset,fitted,0.691687822341919,True,BARD1,21,1414,30,14,16,58.916666666666664,True,True,
avi,s11_50,moderate,4.33,6,3,BRCA1;PALB2;RAD51C,54,1520,subset,fitted,0.691687822341919,True,VHL,13,62,7,7,0,,False,,fewer than 10 variants in the band
avi,s11_50,strong,18.7,6,3,BRCA1;PALB2;RAD51C,54,1520,subset,fitted,,False,BAP1,137,1316,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,3,BRCA1;PALB2;RAD51C,54,1520,subset,fitted,,False,BARD1,21,1414,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,3,BRCA1;PALB2;RAD51C,54,1520,subset,fitted,,False,VHL,13,62,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,3,BRCA1;PALB2;VHL,31,853,subset,fitted,0.9722549915313721,True,BAP1,137,1316,19,16,3,51.23114355231144,True,True,
avi,s11_50,moderate,4.33,6,3,BRCA1;PALB2;VHL,31,853,subset,fitted,0.9722549915313721,True,BARD1,21,1414,11,6,5,80.8,True,True,
avi,s11_50,moderate,4.33,6,3,BRCA1;PALB2;VHL,31,853,subset,fitted,0.9722549915313721,True,RAD51C,36,729,9,7,2,,False,,fewer than 10 variants in the band
avi,s11_50,strong,18.7,6,3,BRCA1;PALB2;VHL,31,853,subset,fitted,,False,BAP1,137,1316,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,3,BRCA1;PALB2;VHL,31,853,subset,fitted,,False,BARD1,21,1414,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,3,BRCA1;PALB2;VHL,31,853,subset,fitted,,False,RAD51C,36,729,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,3,BRCA1;RAD51C;VHL,52,1133,subset,fitted,0.7482666969299316,True,BAP1,137,1316,33,25,8,30.01824817518248,True,True,
avi,s11_50,moderate,4.33,6,3,BRCA1;RAD51C;VHL,52,1133,subset,fitted,0.7482666969299316,True,BARD1,21,1414,27,13,14,62.523809523809526,True,True,
avi,s11_50,moderate,4.33,6,3,BRCA1;RAD51C;VHL,52,1133,subset,fitted,0.7482666969299316,True,PALB2,15,449,11,4,7,17.104761904761904,True,True,
avi,s11_50,strong,18.7,6,3,BRCA1;RAD51C;VHL,52,1133,subset,fitted,,False,BAP1,137,1316,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,3,BRCA1;RAD51C;VHL,52,1133,subset,fitted,,False,BARD1,21,1414,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,3,BRCA1;RAD51C;VHL,52,1133,subset,fitted,,False,PALB2,15,449,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,3,PALB2;RAD51C;VHL,64,1240,subset,fitted,0.691687822341919,True,BAP1,137,1316,43,25,18,13.341443633414436,True,True,
avi,s11_50,moderate,4.33,6,3,PALB2;RAD51C;VHL,64,1240,subset,fitted,0.691687822341919,True,BARD1,21,1414,30,14,16,58.916666666666664,True,True,
avi,s11_50,moderate,4.33,6,3,PALB2;RAD51C;VHL,64,1240,subset,fitted,0.691687822341919,True,BRCA1,3,342,6,1,5,,False,,held-out gene has fewer than 10 damaging or 10 normal variants
avi,s11_50,strong,18.7,6,3,PALB2;RAD51C;VHL,64,1240,subset,fitted,,False,BAP1,137,1316,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,3,PALB2;RAD51C;VHL,64,1240,subset,fitted,,False,BARD1,21,1414,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,3,PALB2;RAD51C;VHL,64,1240,subset,fitted,,False,BRCA1,3,342,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BAP1;BARD1;BRCA1;PALB2,176,3521,subset,fitted,0.8628426194190979,True,RAD51C,36,729,10,8,2,81.0,True,True,
avi,s11_50,moderate,4.33,6,4,BAP1;BARD1;BRCA1;PALB2,176,3521,subset,fitted,0.8628426194190979,True,VHL,13,62,4,4,0,,False,,fewer than 10 variants in the band
avi,s11_50,strong,18.7,6,4,BAP1;BARD1;BRCA1;PALB2,176,3521,subset,fitted,,False,RAD51C,36,729,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BAP1;BARD1;BRCA1;PALB2,176,3521,subset,fitted,,False,VHL,13,62,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BAP1;BARD1;BRCA1;RAD51C,197,3801,subset,fitted,0.6788227558135986,True,PALB2,15,449,16,4,12,9.977777777777778,True,True,
avi,s11_50,moderate,4.33,6,4,BAP1;BARD1;BRCA1;RAD51C,197,3801,subset,fitted,0.6788227558135986,True,VHL,13,62,7,7,0,,False,,fewer than 10 variants in the band
avi,s11_50,strong,18.7,6,4,BAP1;BARD1;BRCA1;RAD51C,197,3801,subset,fitted,,False,PALB2,15,449,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BAP1;BARD1;BRCA1;RAD51C,197,3801,subset,fitted,,False,VHL,13,62,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BAP1;BARD1;BRCA1;VHL,174,3134,subset,fitted,0.6588019132614136,True,PALB2,15,449,16,4,12,9.977777777777778,True,True,
avi,s11_50,moderate,4.33,6,4,BAP1;BARD1;BRCA1;VHL,174,3134,subset,fitted,0.6588019132614136,True,RAD51C,36,729,22,13,9,29.25,True,True,
avi,s11_50,strong,18.7,6,4,BAP1;BARD1;BRCA1;VHL,174,3134,subset,fitted,,False,PALB2,15,449,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BAP1;BARD1;BRCA1;VHL,174,3134,subset,fitted,,False,RAD51C,36,729,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BAP1;BARD1;PALB2;RAD51C,209,3908,subset,fitted,0.7653811573982239,True,BRCA1,3,342,6,1,5,,False,,held-out gene has fewer than 10 damaging or 10 normal variants
avi,s11_50,moderate,4.33,6,4,BAP1;BARD1;PALB2;RAD51C,209,3908,subset,fitted,0.7653811573982239,True,VHL,13,62,5,5,0,,False,,fewer than 10 variants in the band
avi,s11_50,strong,18.7,6,4,BAP1;BARD1;PALB2;RAD51C,209,3908,subset,fitted,,False,BRCA1,3,342,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BAP1;BARD1;PALB2;RAD51C,209,3908,subset,fitted,,False,VHL,13,62,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BAP1;BARD1;PALB2;VHL,186,3241,subset,fitted,0.7698346972465515,True,BRCA1,3,342,6,1,5,,False,,held-out gene has fewer than 10 damaging or 10 normal variants
avi,s11_50,moderate,4.33,6,4,BAP1;BARD1;PALB2;VHL,186,3241,subset,fitted,0.7698346972465515,True,RAD51C,36,729,15,11,4,55.68750000000001,True,True,
avi,s11_50,strong,18.7,6,4,BAP1;BARD1;PALB2;VHL,186,3241,subset,fitted,,False,BRCA1,3,342,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BAP1;BARD1;PALB2;VHL,186,3241,subset,fitted,,False,RAD51C,36,729,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BAP1;BARD1;RAD51C;VHL,207,3521,subset,fitted,0.6703903079032898,True,BRCA1,3,342,6,1,5,,False,,held-out gene has fewer than 10 damaging or 10 normal variants
avi,s11_50,moderate,4.33,6,4,BAP1;BARD1;RAD51C;VHL,207,3521,subset,fitted,0.6703903079032898,True,PALB2,15,449,16,4,12,9.977777777777778,True,True,
avi,s11_50,strong,18.7,6,4,BAP1;BARD1;RAD51C;VHL,207,3521,subset,fitted,,False,BRCA1,3,342,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BAP1;BARD1;RAD51C;VHL,207,3521,subset,fitted,,False,PALB2,15,449,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BAP1;BRCA1;PALB2;RAD51C,191,2836,subset,fitted,0.912575900554657,True,BARD1,21,1414,17,11,6,123.44444444444446,True,True,
avi,s11_50,moderate,4.33,6,4,BAP1;BRCA1;PALB2;RAD51C,191,2836,subset,fitted,0.912575900554657,True,VHL,13,62,4,4,0,,False,,fewer than 10 variants in the band
avi,s11_50,strong,18.7,6,4,BAP1;BRCA1;PALB2;RAD51C,191,2836,subset,fitted,,False,BARD1,21,1414,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BAP1;BRCA1;PALB2;RAD51C,191,2836,subset,fitted,,False,VHL,13,62,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BAP1;BRCA1;PALB2;VHL,168,2169,subset,fitted,0.6667685508728027,True,BARD1,21,1414,31,14,17,55.45098039215686,True,True,
avi,s11_50,moderate,4.33,6,4,BAP1;BRCA1;PALB2;VHL,168,2169,subset,fitted,0.6667685508728027,True,RAD51C,36,729,21,13,8,32.90625,True,True,
avi,s11_50,strong,18.7,6,4,BAP1;BRCA1;PALB2;VHL,168,2169,subset,fitted,,False,BARD1,21,1414,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BAP1;BRCA1;PALB2;VHL,168,2169,subset,fitted,,False,RAD51C,36,729,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BAP1;BRCA1;RAD51C;VHL,189,2449,subset,fitted,0.6718870997428894,True,BARD1,21,1414,30,14,16,58.916666666666664,True,True,
avi,s11_50,moderate,4.33,6,4,BAP1;BRCA1;RAD51C;VHL,189,2449,subset,fitted,0.6718870997428894,True,PALB2,15,449,16,4,12,9.977777777777778,True,True,
avi,s11_50,strong,18.7,6,4,BAP1;BRCA1;RAD51C;VHL,189,2449,subset,fitted,,False,BARD1,21,1414,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BAP1;BRCA1;RAD51C;VHL,189,2449,subset,fitted,,False,PALB2,15,449,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BAP1;PALB2;RAD51C;VHL,201,2556,subset,fitted,0.6842817664146423,True,BARD1,21,1414,30,14,16,58.916666666666664,True,True,
avi,s11_50,moderate,4.33,6,4,BAP1;PALB2;RAD51C;VHL,201,2556,subset,fitted,0.6842817664146423,True,BRCA1,3,342,6,1,5,,False,,held-out gene has fewer than 10 damaging or 10 normal variants
avi,s11_50,strong,18.7,6,4,BAP1;PALB2;RAD51C;VHL,201,2556,subset,fitted,,False,BARD1,21,1414,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BAP1;PALB2;RAD51C;VHL,201,2556,subset,fitted,,False,BRCA1,3,342,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BARD1;BRCA1;PALB2;RAD51C,75,2934,subset,fitted,0.6704428195953369,True,BAP1,137,1316,48,28,20,13.448175182481751,True,True,
avi,s11_50,moderate,4.33,6,4,BARD1;BRCA1;PALB2;RAD51C,75,2934,subset,fitted,0.6704428195953369,True,VHL,13,62,7,7,0,,False,,fewer than 10 variants in the band
avi,s11_50,strong,18.7,6,4,BARD1;BRCA1;PALB2;RAD51C,75,2934,subset,fitted,,False,BAP1,137,1316,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BARD1;BRCA1;PALB2;RAD51C,75,2934,subset,fitted,,False,VHL,13,62,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BARD1;BRCA1;PALB2;VHL,52,2267,subset,fitted,0.6226066946983337,True,BAP1,137,1316,55,30,25,11.527007299270075,True,True,
avi,s11_50,moderate,4.33,6,4,BARD1;BRCA1;PALB2;VHL,52,2267,subset,fitted,0.6226066946983337,True,RAD51C,36,729,25,14,11,25.772727272727273,True,True,
avi,s11_50,strong,18.7,6,4,BARD1;BRCA1;PALB2;VHL,52,2267,subset,fitted,,False,BAP1,137,1316,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BARD1;BRCA1;PALB2;VHL,52,2267,subset,fitted,,False,RAD51C,36,729,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BARD1;BRCA1;RAD51C;VHL,73,2547,subset,fitted,0.6562227606773376,True,BAP1,137,1316,50,29,21,13.26520681265207,True,True,
avi,s11_50,moderate,4.33,6,4,BARD1;BRCA1;RAD51C;VHL,73,2547,subset,fitted,0.6562227606773376,True,PALB2,15,449,16,4,12,9.977777777777778,True,True,
avi,s11_50,strong,18.7,6,4,BARD1;BRCA1;RAD51C;VHL,73,2547,subset,fitted,,False,BAP1,137,1316,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BARD1;BRCA1;RAD51C;VHL,73,2547,subset,fitted,,False,PALB2,15,449,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BARD1;PALB2;RAD51C;VHL,85,2654,subset,fitted,0.6704428195953369,True,BAP1,137,1316,48,28,20,13.448175182481751,True,True,
avi,s11_50,moderate,4.33,6,4,BARD1;PALB2;RAD51C;VHL,85,2654,subset,fitted,0.6704428195953369,True,BRCA1,3,342,6,1,5,,False,,held-out gene has fewer than 10 damaging or 10 normal variants
avi,s11_50,strong,18.7,6,4,BARD1;PALB2;RAD51C;VHL,85,2654,subset,fitted,,False,BAP1,137,1316,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BARD1;PALB2;RAD51C;VHL,85,2654,subset,fitted,,False,BRCA1,3,342,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,4,BRCA1;PALB2;RAD51C;VHL,67,1582,subset,fitted,0.6506167054176331,True,BAP1,137,1316,50,29,21,13.26520681265207,True,True,
avi,s11_50,moderate,4.33,6,4,BRCA1;PALB2;RAD51C;VHL,67,1582,subset,fitted,0.6506167054176331,True,BARD1,21,1414,34,16,18,59.85185185185185,True,True,
avi,s11_50,strong,18.7,6,4,BRCA1;PALB2;RAD51C;VHL,67,1582,subset,fitted,,False,BAP1,137,1316,,,,,False,,tier not reached on the training genes
avi,s11_50,strong,18.7,6,4,BRCA1;PALB2;RAD51C;VHL,67,1582,subset,fitted,,False,BARD1,21,1414,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,5,BAP1;BARD1;BRCA1;PALB2;RAD51C,212,4250,logo,fitted,0.7345619797706604,True,VHL,13,62,7,7,0,,False,,fewer than 10 variants in the band
avi,s11_50,strong,18.7,6,5,BAP1;BARD1;BRCA1;PALB2;RAD51C,212,4250,logo,fitted,,False,VHL,13,62,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,5,BAP1;BARD1;BRCA1;PALB2;VHL,189,3583,logo,fitted,0.7926048636436462,True,RAD51C,36,729,12,9,3,60.74999999999999,True,True,
avi,s11_50,strong,18.7,6,5,BAP1;BARD1;BRCA1;PALB2;VHL,189,3583,logo,fitted,,False,RAD51C,36,729,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,5,BAP1;BARD1;BRCA1;RAD51C;VHL,210,3863,logo,fitted,0.6703903079032898,True,PALB2,15,449,16,4,12,9.977777777777778,True,True,
avi,s11_50,strong,18.7,6,5,BAP1;BARD1;BRCA1;RAD51C;VHL,210,3863,logo,fitted,1.1504069566726685,True,PALB2,15,449,2,2,0,,False,,fewer than 10 variants in the band
avi,s11_50,moderate,4.33,6,5,BAP1;BARD1;PALB2;RAD51C;VHL,222,3970,logo,fitted,0.6985705494880676,True,BRCA1,3,342,6,1,5,,False,,held-out gene has fewer than 10 damaging or 10 normal variants
avi,s11_50,strong,18.7,6,5,BAP1;BARD1;PALB2;RAD51C;VHL,222,3970,logo,fitted,1.2341934442520142,True,BRCA1,3,342,0,0,0,,False,,held-out gene has fewer than 10 damaging or 10 normal variants
avi,s11_50,moderate,4.33,6,5,BAP1;BRCA1;PALB2;RAD51C;VHL,204,2898,logo,fitted,0.6842817664146423,True,BARD1,21,1414,30,14,16,58.916666666666664,True,True,
avi,s11_50,strong,18.7,6,5,BAP1;BRCA1;PALB2;RAD51C;VHL,204,2898,logo,fitted,,False,BARD1,21,1414,,,,,False,,tier not reached on the training genes
avi,s11_50,moderate,4.33,6,5,BARD1;BRCA1;PALB2;RAD51C;VHL,88,2996,logo,fitted,0.6562227606773376,True,BAP1,137,1316,50,29,21,13.26520681265207,True,True,
avi,s11_50,strong,18.7,6,5,BARD1;BRCA1;PALB2;RAD51C;VHL,88,2996,logo,fitted,,False,BAP1,137,1316,,,,,False,,tier not reached on the training genes
avi,s3_50,moderate,4.33,7,2,BAP1;BARD1,370,3714,subset,fitted,0.7766796946525574,True,BRCA1,107,728,110,88,22,27.214953271028037,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;BARD1,370,3714,subset,fitted,0.7766796946525574,True,BRCA2,69,460,54,43,11,26.06060606060606,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;BARD1,370,3714,subset,fitted,0.7766796946525574,True,PALB2,102,773,88,61,27,17.121641249092228,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;BARD1,370,3714,subset,fitted,0.7766796946525574,True,RAD51C,124,1020,114,83,31,22.023933402705513,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;BARD1,370,3714,subset,fitted,0.7766796946525574,True,VHL,23,122,13,12,1,63.65217391304348,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BARD1,370,3714,subset,fitted,1.2727880477905273,True,BRCA1,107,728,53,52,1,353.7943925233645,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BARD1,370,3714,subset,fitted,1.2727880477905273,True,BRCA2,69,460,13,11,2,36.666666666666664,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BARD1,370,3714,subset,fitted,1.2727880477905273,True,PALB2,102,773,31,31,0,235.23529411764702,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BARD1,370,3714,subset,fitted,1.2727880477905273,True,RAD51C,124,1020,47,42,5,69.09677419354838,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BARD1,370,3714,subset,fitted,1.2727880477905273,True,VHL,23,122,9,9,0,,False,,fewer than 10 variants in the band
avi,s3_50,moderate,4.33,7,2,BAP1;BRCA1,390,2635,subset,fitted,0.7393719553947449,True,BARD1,87,1807,134,76,58,27.21601268331352,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;BRCA1,390,2635,subset,fitted,0.7393719553947449,True,BRCA2,69,460,55,44,11,26.666666666666664,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;BRCA1,390,2635,subset,fitted,0.7393719553947449,True,PALB2,102,773,93,64,29,16.724814063556458,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;BRCA1,390,2635,subset,fitted,0.7393719553947449,True,RAD51C,124,1020,121,85,36,19.422043010752688,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;BRCA1,390,2635,subset,fitted,0.7393719553947449,True,VHL,23,122,18,16,2,42.43478260869565,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BRCA1,390,2635,subset,fitted,1.2762179374694824,True,BARD1,87,1807,39,38,1,789.2643678160921,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BRCA1,390,2635,subset,fitted,1.2762179374694824,True,BRCA2,69,460,12,11,1,73.33333333333333,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BRCA1,390,2635,subset,fitted,1.2762179374694824,True,PALB2,102,773,31,31,0,235.23529411764702,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BRCA1,390,2635,subset,fitted,1.2762179374694824,True,RAD51C,124,1020,47,42,5,69.09677419354838,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BRCA1,390,2635,subset,fitted,1.2762179374694824,True,VHL,23,122,9,9,0,,False,,fewer than 10 variants in the band
avi,s3_50,moderate,4.33,7,2,BAP1;BRCA2,352,2367,subset,fitted,0.782031238079071,True,BARD1,87,1807,120,74,46,33.4127936031984,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;BRCA2,352,2367,subset,fitted,0.782031238079071,True,BRCA1,107,728,109,88,21,28.510903426791273,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;BRCA2,352,2367,subset,fitted,0.782031238079071,True,PALB2,102,773,88,61,27,17.121641249092228,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;BRCA2,352,2367,subset,fitted,0.782031238079071,True,RAD51C,124,1020,113,83,30,22.758064516129032,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;BRCA2,352,2367,subset,fitted,0.782031238079071,True,VHL,23,122,13,12,1,63.65217391304348,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BRCA2,352,2367,subset,fitted,1.2965317964553833,True,BARD1,87,1807,38,37,1,768.4942528735633,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BRCA2,352,2367,subset,fitted,1.2965317964553833,True,BRCA1,107,728,52,51,1,346.9906542056074,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BRCA2,352,2367,subset,fitted,1.2965317964553833,True,PALB2,102,773,28,28,0,212.47058823529412,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BRCA2,352,2367,subset,fitted,1.2965317964553833,True,RAD51C,124,1020,44,39,5,64.16129032258064,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;BRCA2,352,2367,subset,fitted,1.2965317964553833,True,VHL,23,122,9,9,0,,False,,fewer than 10 variants in the band
avi,s3_50,moderate,4.33,7,2,BAP1;PALB2,385,2680,subset,fitted,0.820452868938446,True,BARD1,87,1807,115,73,42,36.10043787629994,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;PALB2,385,2680,subset,fitted,0.820452868938446,True,BRCA1,107,728,100,84,16,35.719626168224295,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;PALB2,385,2680,subset,fitted,0.820452868938446,True,BRCA2,69,460,52,43,9,31.851851851851848,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;PALB2,385,2680,subset,fitted,0.820452868938446,True,RAD51C,124,1020,103,80,23,28.611500701262273,True,True,
avi,s3_50,moderate,4.33,7,2,BAP1;PALB2,385,2680,subset,fitted,0.820452868938446,True,VHL,23,122,13,12,1,63.65217391304348,True,True,
avi,s3_50,strong,18.7,7,2,BAP1;PALB2,385,2680,subset,fitted,1.2675293684005737,True,BARD1,87,1807,39,38,1,789.2643678160921,True,True,
